DateFormatted,1,2,Totalt,Totalt i retning Danmarksplass,Totalt i retning Florida
2015-08-04 10:00:00,8.0,21.0,29.0,21.0,8.0
2015-08-04 11:00:00,8.0,18.0,26.0,18.0,8.0
2015-08-04 12:00:00,13.0,16.0,29.0,16.0,13.0
2015-08-04 13:00:00,22.0,14.0,36.0,14.0,22.0
2015-08-04 14:00:00,42.0,23.0,65.0,23.0,42.0
2015-08-04 15:00:00,143.0,43.0,186.0,43.0,143.0
2015-08-04 16:00:00,127.0,36.0,163.0,36.0,127.0
2015-08-04 17:00:00,66.0,28.0,94.0,28.0,66.0
2015-08-04 18:00:00,45.0,18.0,63.0,18.0,45.0
2015-08-04 19:00:00,19.0,14.0,33.0,14.0,19.0
2015-08-04 20:00:00,15.0,6.0,21.0,6.0,15.0
2015-08-04 21:00:00,15.0,4.0,19.0,4.0,15.0
2015-08-04 22:00:00,14.0,7.0,21.0,7.0,14.0
2015-08-04 23:00:00,4.0,4.0,8.0,4.0,4.0
2015-08-05 00:00:00,2.0,0.0,2.0,0.0,2.0
2015-08-05 01:00:00,4.0,0.0,4.0,0.0,4.0
2015-08-05 02:00:00,2.0,0.0,2.0,0.0,2.0
2015-08-05 03:00:00,4.0,1.0,5.0,1.0,4.0
2015-08-05 04:00:00,2.0,4.0,6.0,4.0,2.0
2015-08-05 05:00:00,5.0,7.0,12.0,7.0,5.0
2015-08-05 06:00:00,26.0,33.0,59.0,33.0,26.0
2015-08-05 07:00:00,51.0,101.0,152.0,101.0,51.0
2015-08-05 08:00:00,33.0,160.0,193.0,160.0,33.0
2015-08-05 09:00:00,18.0,61.0,79.0,61.0,18.0
2015-08-05 10:00:00,9.0,38.0,47.0,38.0,9.0
2015-08-05 11:00:00,18.0,33.0,51.0,33.0,18.0
2015-08-05 12:00:00,21.0,23.0,44.0,23.0,21.0
2015-08-05 13:00:00,34.0,27.0,61.0,27.0,34.0
2015-08-05 14:00:00,57.0,25.0,82.0,25.0,57.0
2015-08-05 15:00:00,163.0,50.0,213.0,50.0,163.0
2015-08-05 16:00:00,166.0,48.0,214.0,48.0,166.0
2015-08-05 17:00:00,94.0,37.0,131.0,37.0,94.0
2015-08-05 18:00:00,63.0,27.0,90.0,27.0,63.0
2015-08-05 19:00:00,31.0,14.0,45.0,14.0,31.0
2015-08-05 20:00:00,35.0,16.0,51.0,16.0,35.0
2015-08-05 21:00:00,35.0,11.0,46.0,11.0,35.0
2015-08-05 22:00:00,20.0,5.0,25.0,5.0,20.0
2015-08-05 23:00:00,13.0,6.0,19.0,6.0,13.0
2015-08-06 00:00:00,5.0,0.0,5.0,0.0,5.0
2015-08-06 01:00:00,4.0,2.0,6.0,2.0,4.0
2015-08-06 02:00:00,0.0,0.0,0.0,0.0,0.0
2015-08-06 03:00:00,0.0,0.0,0.0,0.0,0.0
2015-08-06 04:00:00,2.0,3.0,5.0,3.0,2.0
2015-08-06 05:00:00,4.0,4.0,8.0,4.0,4.0
2015-08-06 06:00:00,26.0,32.0,58.0,32.0,26.0
2015-08-06 07:00:00,51.0,111.0,162.0,111.0,51.0
2015-08-06 08:00:00,48.0,158.0,206.0,158.0,48.0
2015-08-06 09:00:00,17.0,68.0,85.0,68.0,17.0
2015-08-06 10:00:00,18.0,40.0,58.0,40.0,18.0
2015-08-06 11:00:00,19.0,24.0,43.0,24.0,19.0
2015-08-06 12:00:00,30.0,23.0,53.0,23.0,30.0
2015-08-06 13:00:00,31.0,23.0,54.0,23.0,31.0
2015-08-06 14:00:00,58.0,27.0,85.0,27.0,58.0
2015-08-06 15:00:00,146.0,58.0,204.0,58.0,146.0
2015-08-06 16:00:00,161.0,48.0,209.0,48.0,161.0
2015-08-06 17:00:00,77.0,24.0,101.0,24.0,77.0
2015-08-06 18:00:00,47.0,15.0,62.0,15.0,47.0
2015-08-06 19:00:00,45.0,13.0,58.0,13.0,45.0
2015-08-06 20:00:00,13.0,10.0,23.0,10.0,13.0
2015-08-06 21:00:00,20.0,8.0,28.0,8.0,20.0
2015-08-06 22:00:00,14.0,4.0,18.0,4.0,14.0
2015-08-06 23:00:00,10.0,3.0,13.0,3.0,10.0
2015-08-07 00:00:00,2.0,1.0,3.0,1.0,2.0
2015-08-07 01:00:00,3.0,0.0,3.0,0.0,3.0
2015-08-07 02:00:00,3.0,0.0,3.0,0.0,3.0
2015-08-07 03:00:00,1.0,0.0,1.0,0.0,1.0
2015-08-07 04:00:00,2.0,3.0,5.0,3.0,2.0
2015-08-07 05:00:00,2.0,6.0,8.0,6.0,2.0
2015-08-07 06:00:00,12.0,24.0,36.0,24.0,12.0
2015-08-07 07:00:00,33.0,75.0,108.0,75.0,33.0
2015-08-07 08:00:00,28.0,108.0,136.0,108.0,28.0
2015-08-07 09:00:00,14.0,40.0,54.0,40.0,14.0
2015-08-07 10:00:00,2.0,27.0,29.0,27.0,2.0
2015-08-07 11:00:00,11.0,9.0,20.0,9.0,11.0
2015-08-07 12:00:00,13.0,17.0,30.0,17.0,13.0
2015-08-07 13:00:00,22.0,19.0,41.0,19.0,22.0
2015-08-07 14:00:00,57.0,32.0,89.0,32.0,57.0
2015-08-07 15:00:00,123.0,32.0,155.0,32.0,123.0
2015-08-07 16:00:00,119.0,34.0,153.0,34.0,119.0
2015-08-07 17:00:00,51.0,28.0,79.0,28.0,51.0
2015-08-07 18:00:00,44.0,21.0,65.0,21.0,44.0
2015-08-07 19:00:00,29.0,14.0,43.0,14.0,29.0
2015-08-07 20:00:00,17.0,8.0,25.0,8.0,17.0
2015-08-07 21:00:00,24.0,3.0,27.0,3.0,24.0
2015-08-07 22:00:00,10.0,6.0,16.0,6.0,10.0
2015-08-07 23:00:00,7.0,2.0,9.0,2.0,7.0
2015-08-08 00:00:00,6.0,2.0,8.0,2.0,6.0
2015-08-08 01:00:00,6.0,3.0,9.0,3.0,6.0
2015-08-08 02:00:00,1.0,2.0,3.0,2.0,1.0
2015-08-08 03:00:00,5.0,0.0,5.0,0.0,5.0
2015-08-08 04:00:00,5.0,3.0,8.0,3.0,5.0
2015-08-08 05:00:00,0.0,3.0,3.0,3.0,0.0
2015-08-08 06:00:00,0.0,7.0,7.0,7.0,0.0
2015-08-08 07:00:00,3.0,4.0,7.0,4.0,3.0
2015-08-08 08:00:00,4.0,7.0,11.0,7.0,4.0
2015-08-08 09:00:00,8.0,12.0,20.0,12.0,8.0
2015-08-08 10:00:00,14.0,18.0,32.0,18.0,14.0
2015-08-08 11:00:00,17.0,31.0,48.0,31.0,17.0
2015-08-08 12:00:00,35.0,34.0,69.0,34.0,35.0
2015-08-08 13:00:00,18.0,30.0,48.0,30.0,18.0
2015-08-08 14:00:00,38.0,30.0,68.0,30.0,38.0
2015-08-08 15:00:00,34.0,24.0,58.0,24.0,34.0
2015-08-08 16:00:00,42.0,31.0,73.0,31.0,42.0
2015-08-08 17:00:00,31.0,26.0,57.0,26.0,31.0
2015-08-08 18:00:00,33.0,23.0,56.0,23.0,33.0
2015-08-08 19:00:00,18.0,18.0,36.0,18.0,18.0
2015-08-08 20:00:00,16.0,17.0,33.0,17.0,16.0
2015-08-08 21:00:00,20.0,6.0,26.0,6.0,20.0
2015-08-08 22:00:00,11.0,4.0,15.0,4.0,11.0
2015-08-08 23:00:00,9.0,5.0,14.0,5.0,9.0
2015-08-09 00:00:00,10.0,4.0,14.0,4.0,10.0
2015-08-09 01:00:00,11.0,0.0,11.0,0.0,11.0
2015-08-09 02:00:00,4.0,0.0,4.0,0.0,4.0
2015-08-09 03:00:00,4.0,0.0,4.0,0.0,4.0
2015-08-09 04:00:00,5.0,0.0,5.0,0.0,5.0
2015-08-09 05:00:00,1.0,4.0,5.0,4.0,1.0
2015-08-09 06:00:00,1.0,6.0,7.0,6.0,1.0
2015-08-09 07:00:00,2.0,6.0,8.0,6.0,2.0
2015-08-09 08:00:00,5.0,4.0,9.0,4.0,5.0
2015-08-09 09:00:00,4.0,8.0,12.0,8.0,4.0
2015-08-09 10:00:00,9.0,11.0,20.0,11.0,9.0
2015-08-09 11:00:00,7.0,14.0,21.0,14.0,7.0
2015-08-09 12:00:00,12.0,17.0,29.0,17.0,12.0
2015-08-09 13:00:00,22.0,34.0,56.0,34.0,22.0
2015-08-09 14:00:00,31.0,34.0,65.0,34.0,31.0
2015-08-09 15:00:00,22.0,15.0,37.0,15.0,22.0
2015-08-09 16:00:00,26.0,22.0,48.0,22.0,26.0
2015-08-09 17:00:00,27.0,20.0,47.0,20.0,27.0
2015-08-09 18:00:00,14.0,12.0,26.0,12.0,14.0
2015-08-09 19:00:00,16.0,9.0,25.0,9.0,16.0
2015-08-09 20:00:00,13.0,6.0,19.0,6.0,13.0
2015-08-09 21:00:00,16.0,5.0,21.0,5.0,16.0
2015-08-09 22:00:00,19.0,3.0,22.0,3.0,19.0
2015-08-09 23:00:00,2.0,2.0,4.0,2.0,2.0
2015-08-10 00:00:00,1.0,0.0,1.0,0.0,1.0
2015-08-10 01:00:00,4.0,1.0,5.0,1.0,4.0
2015-08-10 02:00:00,2.0,0.0,2.0,0.0,2.0
2015-08-10 03:00:00,2.0,0.0,2.0,0.0,2.0
2015-08-10 04:00:00,0.0,3.0,3.0,3.0,0.0
2015-08-10 05:00:00,4.0,8.0,12.0,8.0,4.0
2015-08-10 06:00:00,16.0,32.0,48.0,32.0,16.0
2015-08-10 07:00:00,44.0,161.0,205.0,161.0,44.0
2015-08-10 08:00:00,55.0,203.0,258.0,203.0,55.0
2015-08-10 09:00:00,18.0,82.0,100.0,82.0,18.0
2015-08-10 10:00:00,10.0,32.0,42.0,32.0,10.0
2015-08-10 11:00:00,9.0,30.0,39.0,30.0,9.0
2015-08-10 12:00:00,24.0,13.0,37.0,13.0,24.0
2015-08-10 13:00:00,32.0,25.0,57.0,25.0,32.0
2015-08-10 14:00:00,60.0,37.0,97.0,37.0,60.0
2015-08-10 15:00:00,225.0,56.0,281.0,56.0,225.0
2015-08-10 16:00:00,221.0,63.0,284.0,63.0,221.0
2015-08-10 17:00:00,134.0,54.0,188.0,54.0,134.0
2015-08-10 18:00:00,87.0,43.0,130.0,43.0,87.0
2015-08-10 19:00:00,53.0,23.0,76.0,23.0,53.0
2015-08-10 20:00:00,32.0,26.0,58.0,26.0,32.0
2015-08-10 21:00:00,27.0,12.0,39.0,12.0,27.0
2015-08-10 22:00:00,24.0,13.0,37.0,13.0,24.0
2015-08-10 23:00:00,13.0,4.0,17.0,4.0,13.0
2015-08-11 00:00:00,9.0,2.0,11.0,2.0,9.0
2015-08-11 01:00:00,5.0,1.0,6.0,1.0,5.0
2015-08-11 02:00:00,2.0,0.0,2.0,0.0,2.0
2015-08-11 03:00:00,0.0,1.0,1.0,1.0,0.0
2015-08-11 04:00:00,1.0,2.0,3.0,2.0,1.0
2015-08-11 05:00:00,6.0,7.0,13.0,7.0,6.0
2015-08-11 06:00:00,16.0,29.0,45.0,29.0,16.0
2015-08-11 07:00:00,46.0,131.0,177.0,131.0,46.0
2015-08-11 08:00:00,55.0,178.0,233.0,178.0,55.0
2015-08-11 09:00:00,23.0,93.0,116.0,93.0,23.0
2015-08-11 10:00:00,16.0,38.0,54.0,38.0,16.0
2015-08-11 11:00:00,14.0,28.0,42.0,28.0,14.0
2015-08-11 12:00:00,28.0,24.0,52.0,24.0,28.0
2015-08-11 13:00:00,27.0,17.0,44.0,17.0,27.0
2015-08-11 14:00:00,53.0,23.0,76.0,23.0,53.0
2015-08-11 15:00:00,162.0,37.0,199.0,37.0,162.0
2015-08-11 16:00:00,176.0,47.0,223.0,47.0,176.0
2015-08-11 17:00:00,86.0,33.0,119.0,33.0,86.0
2015-08-11 18:00:00,69.0,27.0,96.0,27.0,69.0
2015-08-11 19:00:00,39.0,14.0,53.0,14.0,39.0
2015-08-11 20:00:00,17.0,13.0,30.0,13.0,17.0
2015-08-11 21:00:00,28.0,8.0,36.0,8.0,28.0
2015-08-11 22:00:00,22.0,4.0,26.0,4.0,22.0
2015-08-11 23:00:00,15.0,3.0,18.0,3.0,15.0
2015-08-12 00:00:00,5.0,2.0,7.0,2.0,5.0
2015-08-12 01:00:00,2.0,2.0,4.0,2.0,2.0
2015-08-12 02:00:00,6.0,2.0,8.0,2.0,6.0
2015-08-12 03:00:00,3.0,0.0,3.0,0.0,3.0
2015-08-12 04:00:00,1.0,0.0,1.0,0.0,1.0
2015-08-13 05:00:00,4.0,7.0,11.0,7.0,4.0
2015-08-13 06:00:00,28.0,47.0,75.0,47.0,28.0
2015-08-13 07:00:00,65.0,198.0,263.0,198.0,65.0
2015-08-13 08:00:00,66.0,201.0,267.0,201.0,66.0
2015-08-13 09:00:00,27.0,96.0,123.0,96.0,27.0
2015-08-13 10:00:00,25.0,47.0,72.0,47.0,25.0
2015-08-13 11:00:00,25.0,35.0,60.0,35.0,25.0
2015-08-13 12:00:00,29.0,37.0,66.0,37.0,29.0
2015-08-13 13:00:00,56.0,41.0,97.0,41.0,56.0
2015-08-13 14:00:00,96.0,41.0,137.0,41.0,96.0
2015-08-13 15:00:00,255.0,73.0,328.0,73.0,255.0
2015-08-13 16:00:00,201.0,74.0,275.0,74.0,201.0
2015-08-13 17:00:00,98.0,53.0,151.0,53.0,98.0
2015-08-13 18:00:00,61.0,46.0,107.0,46.0,61.0
2015-08-13 19:00:00,56.0,37.0,93.0,37.0,56.0
2015-08-13 20:00:00,76.0,18.0,94.0,18.0,76.0
2015-08-13 21:00:00,52.0,19.0,71.0,19.0,52.0
2015-08-13 22:00:00,28.0,15.0,43.0,15.0,28.0
2015-08-13 23:00:00,17.0,4.0,21.0,4.0,17.0
2015-08-14 00:00:00,12.0,0.0,12.0,0.0,12.0
2015-08-14 01:00:00,9.0,0.0,9.0,0.0,9.0
2015-08-14 02:00:00,8.0,1.0,9.0,1.0,8.0
2015-08-14 03:00:00,3.0,0.0,3.0,0.0,3.0
2015-08-14 04:00:00,1.0,1.0,2.0,1.0,1.0
2015-08-14 05:00:00,5.0,8.0,13.0,8.0,5.0
2015-08-14 06:00:00,30.0,34.0,64.0,34.0,30.0
2015-08-14 07:00:00,58.0,165.0,223.0,165.0,58.0
2015-08-14 08:00:00,57.0,187.0,244.0,187.0,57.0
2015-08-14 09:00:00,19.0,86.0,105.0,86.0,19.0
2015-08-14 10:00:00,18.0,31.0,49.0,31.0,18.0
2015-08-14 11:00:00,34.0,37.0,71.0,37.0,34.0
2015-08-14 12:00:00,43.0,31.0,74.0,31.0,43.0
2015-08-14 13:00:00,54.0,35.0,89.0,35.0,54.0
2015-08-14 14:00:00,117.0,40.0,157.0,40.0,117.0
2015-08-14 15:00:00,222.0,69.0,291.0,69.0,222.0
2015-08-14 16:00:00,167.0,66.0,233.0,66.0,167.0
2015-08-14 17:00:00,73.0,36.0,109.0,36.0,73.0
2015-08-14 18:00:00,36.0,17.0,53.0,17.0,36.0
2015-08-14 19:00:00,33.0,27.0,60.0,27.0,33.0
2015-08-14 20:00:00,28.0,16.0,44.0,16.0,28.0
2015-08-14 21:00:00,24.0,18.0,42.0,18.0,24.0
2015-08-14 22:00:00,26.0,10.0,36.0,10.0,26.0
2015-08-14 23:00:00,11.0,4.0,15.0,4.0,11.0
2015-08-15 00:00:00,15.0,3.0,18.0,3.0,15.0
2015-08-15 01:00:00,8.0,2.0,10.0,2.0,8.0
2015-08-15 02:00:00,5.0,0.0,5.0,0.0,5.0
2015-08-15 03:00:00,6.0,1.0,7.0,1.0,6.0
2015-08-15 04:00:00,6.0,2.0,8.0,2.0,6.0
2015-08-15 05:00:00,6.0,2.0,8.0,2.0,6.0
2015-08-15 06:00:00,4.0,9.0,13.0,9.0,4.0
2015-08-15 07:00:00,3.0,11.0,14.0,11.0,3.0
2015-08-15 08:00:00,3.0,15.0,18.0,15.0,3.0
2015-08-15 09:00:00,8.0,16.0,24.0,16.0,8.0
2015-08-15 10:00:00,12.0,16.0,28.0,16.0,12.0
2015-08-15 11:00:00,12.0,23.0,35.0,23.0,12.0
2015-08-15 12:00:00,17.0,17.0,34.0,17.0,17.0
2015-08-15 13:00:00,24.0,16.0,40.0,16.0,24.0
2015-08-15 14:00:00,21.0,24.0,45.0,24.0,21.0
2015-08-15 15:00:00,35.0,11.0,46.0,11.0,35.0
2015-08-15 16:00:00,31.0,13.0,44.0,13.0,31.0
2015-08-15 17:00:00,18.0,18.0,36.0,18.0,18.0
2015-08-15 18:00:00,17.0,7.0,24.0,7.0,17.0
2015-08-15 19:00:00,11.0,8.0,19.0,8.0,11.0
2015-08-15 20:00:00,0.0,3.0,3.0,3.0,0.0
2015-08-15 21:00:00,6.0,5.0,11.0,5.0,6.0
2015-08-15 22:00:00,9.0,3.0,12.0,3.0,9.0
2015-08-15 23:00:00,5.0,5.0,10.0,5.0,5.0
2015-08-16 00:00:00,6.0,1.0,7.0,1.0,6.0
2015-08-16 01:00:00,3.0,0.0,3.0,0.0,3.0
2015-08-16 02:00:00,1.0,0.0,1.0,0.0,1.0
2015-08-16 03:00:00,6.0,0.0,6.0,0.0,6.0
2015-08-16 04:00:00,2.0,1.0,3.0,1.0,2.0
2015-08-16 05:00:00,4.0,1.0,5.0,1.0,4.0
2015-08-16 06:00:00,1.0,2.0,3.0,2.0,1.0
2015-08-16 07:00:00,4.0,5.0,9.0,5.0,4.0
2015-08-16 08:00:00,1.0,5.0,6.0,5.0,1.0
2015-08-16 09:00:00,5.0,8.0,13.0,8.0,5.0
2015-08-16 10:00:00,6.0,16.0,22.0,16.0,6.0
2015-08-16 11:00:00,3.0,17.0,20.0,17.0,3.0
2015-08-16 12:00:00,22.0,22.0,44.0,22.0,22.0
2015-08-16 13:00:00,21.0,20.0,41.0,20.0,21.0
2015-08-16 14:00:00,31.0,25.0,56.0,25.0,31.0
2015-08-16 15:00:00,30.0,20.0,50.0,20.0,30.0
2015-08-16 16:00:00,27.0,24.0,51.0,24.0,27.0
2015-08-16 17:00:00,37.0,25.0,62.0,25.0,37.0
2015-08-16 18:00:00,30.0,20.0,50.0,20.0,30.0
2015-08-16 19:00:00,31.0,19.0,50.0,19.0,31.0
2015-08-16 20:00:00,20.0,13.0,33.0,13.0,20.0
2015-08-16 21:00:00,21.0,4.0,25.0,4.0,21.0
2015-08-16 22:00:00,19.0,3.0,22.0,3.0,19.0
2015-08-16 23:00:00,0.0,0.0,0.0,0.0,0.0
2015-08-17 00:00:00,6.0,1.0,7.0,1.0,6.0
2015-08-17 01:00:00,3.0,0.0,3.0,0.0,3.0
2015-08-17 02:00:00,1.0,0.0,1.0,0.0,1.0
2015-08-17 03:00:00,0.0,0.0,0.0,0.0,0.0
2015-08-17 04:00:00,1.0,2.0,3.0,2.0,1.0
2015-08-17 05:00:00,4.0,9.0,13.0,9.0,4.0
2015-08-17 06:00:00,24.0,37.0,61.0,37.0,24.0
2015-08-17 07:00:00,72.0,196.0,268.0,196.0,72.0
2015-08-17 08:00:00,72.0,232.0,304.0,232.0,72.0
2015-08-17 09:00:00,22.0,109.0,131.0,109.0,22.0
2015-08-17 10:00:00,21.0,46.0,67.0,46.0,21.0
2015-08-17 11:00:00,29.0,38.0,67.0,38.0,29.0
2015-08-17 12:00:00,40.0,34.0,74.0,34.0,40.0
2015-08-17 13:00:00,48.0,36.0,84.0,36.0,48.0
2015-08-17 14:00:00,76.0,44.0,120.0,44.0,76.0
2015-08-17 15:00:00,291.0,72.0,363.0,72.0,291.0
2015-08-17 16:00:00,273.0,87.0,360.0,87.0,273.0
2015-08-17 17:00:00,137.0,56.0,193.0,56.0,137.0
2015-08-17 18:00:00,104.0,51.0,155.0,51.0,104.0
2015-08-17 19:00:00,59.0,31.0,90.0,31.0,59.0
2015-08-17 20:00:00,51.0,27.0,78.0,27.0,51.0
2015-08-17 21:00:00,55.0,16.0,71.0,16.0,55.0
2015-08-17 22:00:00,12.0,11.0,23.0,11.0,12.0
2015-08-17 23:00:00,3.0,7.0,10.0,7.0,3.0
2015-08-18 00:00:00,0.0,1.0,1.0,1.0,0.0
2015-08-18 01:00:00,0.0,1.0,1.0,1.0,0.0
2015-08-18 02:00:00,0.0,0.0,0.0,0.0,0.0
2015-08-18 03:00:00,0.0,0.0,0.0,0.0,0.0
2015-08-18 04:00:00,0.0,0.0,0.0,0.0,0.0
2015-08-18 05:00:00,1.0,10.0,11.0,10.0,1.0
2015-08-18 06:00:00,6.0,45.0,51.0,45.0,6.0
2015-08-18 07:00:00,14.0,214.0,228.0,214.0,14.0
2015-08-18 08:00:00,40.0,240.0,280.0,240.0,40.0
2015-08-18 09:00:00,20.0,102.0,122.0,102.0,20.0
2015-08-18 10:00:00,3.0,49.0,52.0,49.0,3.0
2015-08-18 11:00:00,2.0,43.0,45.0,43.0,2.0
2015-08-18 12:00:00,3.0,57.0,60.0,57.0,3.0
2015-08-18 13:00:00,12.0,57.0,69.0,57.0,12.0
2015-08-18 14:00:00,11.0,78.0,89.0,78.0,11.0
2015-08-18 15:00:00,23.0,201.0,224.0,201.0,23.0
2015-08-18 16:00:00,12.0,153.0,165.0,153.0,12.0
2015-08-18 17:00:00,5.0,89.0,94.0,89.0,5.0
2015-08-18 18:00:00,2.0,62.0,64.0,62.0,2.0
2015-08-18 19:00:00,13.0,53.0,66.0,53.0,13.0
2015-08-18 20:00:00,7.0,39.0,46.0,39.0,7.0
2015-08-18 21:00:00,4.0,45.0,49.0,45.0,4.0
2015-08-18 22:00:00,0.0,24.0,24.0,24.0,0.0
2015-08-18 23:00:00,0.0,15.0,15.0,15.0,0.0
2015-08-19 00:00:00,0.0,5.0,5.0,5.0,0.0
2015-08-19 01:00:00,0.0,1.0,1.0,1.0,0.0
2015-08-19 02:00:00,0.0,1.0,1.0,1.0,0.0
2015-08-19 03:00:00,0.0,0.0,0.0,0.0,0.0
2015-08-19 04:00:00,0.0,2.0,2.0,2.0,0.0
2015-08-19 05:00:00,0.0,7.0,7.0,7.0,0.0
2015-08-19 06:00:00,5.0,35.0,40.0,35.0,5.0
2015-08-19 07:00:00,10.0,144.0,154.0,144.0,10.0
2015-08-19 08:00:00,12.0,206.0,218.0,206.0,12.0
2015-08-19 09:00:00,4.0,72.0,76.0,72.0,4.0
2015-08-19 10:00:00,4.0,51.0,55.0,51.0,4.0
2015-08-19 11:00:00,3.0,39.0,42.0,39.0,3.0
2015-08-19 12:00:00,3.0,59.0,62.0,59.0,3.0
2015-08-19 13:00:00,2.0,59.0,61.0,59.0,2.0
2015-08-19 14:00:00,7.0,81.0,88.0,81.0,7.0
2015-08-19 15:00:00,11.0,174.0,185.0,174.0,11.0
2015-08-19 16:00:00,11.0,153.0,164.0,153.0,11.0
2015-08-19 17:00:00,2.0,87.0,89.0,87.0,2.0
2015-08-19 18:00:00,5.0,70.0,75.0,70.0,5.0
2015-08-19 19:00:00,3.0,45.0,48.0,45.0,3.0
2015-08-19 20:00:00,1.0,39.0,40.0,39.0,1.0
2015-08-19 21:00:00,3.0,47.0,50.0,47.0,3.0
2015-08-19 22:00:00,3.0,25.0,28.0,25.0,3.0
2015-08-19 23:00:00,1.0,4.0,5.0,4.0,1.0
2015-08-20 00:00:00,2.0,3.0,5.0,3.0,2.0
2015-08-20 01:00:00,0.0,3.0,3.0,3.0,0.0
2015-08-20 13:00:00,1.0,35.0,36.0,35.0,1.0
2015-08-20 14:00:00,6.0,60.0,66.0,60.0,6.0
2015-08-20 15:00:00,4.0,130.0,134.0,130.0,4.0
2015-08-20 16:00:00,4.0,130.0,134.0,130.0,4.0
2015-08-20 17:00:00,4.0,46.0,50.0,46.0,4.0
2015-08-20 18:00:00,0.0,44.0,44.0,44.0,0.0
2015-08-20 19:00:00,3.0,28.0,31.0,28.0,3.0
2015-08-20 20:00:00,2.0,32.0,34.0,32.0,2.0
2015-08-20 21:00:00,0.0,19.0,19.0,19.0,0.0
2015-08-20 22:00:00,0.0,16.0,16.0,16.0,0.0
2015-08-20 23:00:00,0.0,23.0,23.0,23.0,0.0
2015-08-21 00:00:00,0.0,5.0,5.0,5.0,0.0
2015-08-21 01:00:00,0.0,1.0,1.0,1.0,0.0
2015-08-21 02:00:00,0.0,0.0,0.0,0.0,0.0
2015-08-21 03:00:00,0.0,1.0,1.0,1.0,0.0
2015-08-21 04:00:00,0.0,0.0,0.0,0.0,0.0
2015-08-21 05:00:00,0.0,0.0,0.0,0.0,0.0
2015-08-21 06:00:00,0.0,0.0,0.0,0.0,0.0
2015-08-21 07:00:00,0.0,2.0,2.0,2.0,0.0
2015-08-21 08:00:00,1.0,19.0,20.0,19.0,1.0
2015-08-21 09:00:00,5.0,59.0,64.0,59.0,5.0
2015-08-21 10:00:00,32.0,70.0,102.0,70.0,32.0
2015-08-21 11:00:00,35.0,58.0,93.0,58.0,35.0
2015-08-21 12:00:00,48.0,47.0,95.0,47.0,48.0
2015-08-21 13:00:00,53.0,42.0,95.0,42.0,53.0
2015-08-21 14:00:00,116.0,60.0,176.0,60.0,116.0
2015-08-21 15:00:00,270.0,60.0,330.0,60.0,270.0
2015-08-21 16:00:00,198.0,64.0,262.0,64.0,198.0
2015-08-21 17:00:00,89.0,40.0,129.0,40.0,89.0
2015-08-21 18:00:00,42.0,36.0,78.0,36.0,42.0
2015-08-21 19:00:00,30.0,19.0,49.0,19.0,30.0
2015-08-21 20:00:00,31.0,20.0,51.0,20.0,31.0
2015-08-21 21:00:00,19.0,11.0,30.0,11.0,19.0
2015-08-21 22:00:00,28.0,7.0,35.0,7.0,28.0
2015-08-21 23:00:00,13.0,3.0,16.0,3.0,13.0
2015-08-22 00:00:00,18.0,6.0,24.0,6.0,18.0
2015-08-22 01:00:00,8.0,1.0,9.0,1.0,8.0
2015-08-22 02:00:00,10.0,1.0,11.0,1.0,10.0
2015-08-22 03:00:00,4.0,0.0,4.0,0.0,4.0
2015-08-22 04:00:00,4.0,2.0,6.0,2.0,4.0
2015-08-22 05:00:00,2.0,2.0,4.0,2.0,2.0
2015-08-22 06:00:00,7.0,6.0,13.0,6.0,7.0
2015-08-22 07:00:00,1.0,6.0,7.0,6.0,1.0
2015-08-22 08:00:00,6.0,9.0,15.0,9.0,6.0
2015-08-22 09:00:00,10.0,17.0,27.0,17.0,10.0
2015-08-22 10:00:00,19.0,19.0,38.0,19.0,19.0
2015-08-22 11:00:00,10.0,22.0,32.0,22.0,10.0
2015-08-22 12:00:00,20.0,31.0,51.0,31.0,20.0
2015-08-22 13:00:00,24.0,48.0,72.0,48.0,24.0
2015-08-22 14:00:00,36.0,24.0,60.0,24.0,36.0
2015-08-22 15:00:00,41.0,29.0,70.0,29.0,41.0
2015-08-22 16:00:00,51.0,21.0,72.0,21.0,51.0
2015-08-22 17:00:00,24.0,24.0,48.0,24.0,24.0
2015-08-22 18:00:00,34.0,18.0,52.0,18.0,34.0
2015-08-22 19:00:00,31.0,15.0,46.0,15.0,31.0
2015-08-22 20:00:00,9.0,16.0,25.0,16.0,9.0
2015-08-22 21:00:00,20.0,9.0,29.0,9.0,20.0
2015-08-22 22:00:00,11.0,6.0,17.0,6.0,11.0
2015-08-22 23:00:00,5.0,5.0,10.0,5.0,5.0
2015-08-23 00:00:00,9.0,5.0,14.0,5.0,9.0
2015-08-23 01:00:00,6.0,3.0,9.0,3.0,6.0
2015-08-23 02:00:00,7.0,2.0,9.0,2.0,7.0
2015-08-23 03:00:00,8.0,0.0,8.0,0.0,8.0
2015-08-23 04:00:00,4.0,0.0,4.0,0.0,4.0
2015-08-23 05:00:00,3.0,3.0,6.0,3.0,3.0
2015-08-23 06:00:00,4.0,4.0,8.0,4.0,4.0
2015-08-23 07:00:00,3.0,3.0,6.0,3.0,3.0
2015-08-23 08:00:00,4.0,2.0,6.0,2.0,4.0
2015-08-23 09:00:00,11.0,14.0,25.0,14.0,11.0
2015-08-23 10:00:00,16.0,27.0,43.0,27.0,16.0
